Spec,Size,Remove,Prep.,Real. Check,Total,
specs/prioritized_arbiter_unreal.spectra, 30, 8, 2.862,192.423,195.285,
specs/prioritized_arbiter_unreal.spectra, 30, 9, 2.933,312.696,315.629,
specs/prioritized_arbiter_unreal.spectra, 30, 10, 2.953,120.917,123.870,
specs/prioritized_arbiter_unreal.spectra, 30, 11, 2.943,170.602,173.545,
specs/prioritized_arbiter_unreal.spectra, 30, 12, 2.946,234.186,237.132,
specs/prioritized_arbiter_unreal.spectra, 30, 13, 2.943,260.854,263.797,
specs/prioritized_arbiter_unreal.spectra, 30, 14, class java.util.concurrent.TimeoutException
specs/prioritized_arbiter_unreal.spectra, 30, 75, 2.918,241.783,244.701,
specs/prioritized_arbiter_unreal.spectra, 35, -1, 4.455,346.369,350.824,
specs/prioritized_arbiter_unreal.spectra, 35, 0, 3.275,172.708,175.983,
specs/prioritized_arbiter_unreal.spectra, 35, 1, 2.615,0.798,3.413,
specs/prioritized_arbiter_unreal.spectra, 35, 2, class java.util.concurrent.TimeoutException
specs/prioritized_arbiter_unreal.spectra, 35, 3, 4.366,165.335,169.701,
specs/prioritized_arbiter_unreal.spectra, 35, 4, class java.util.concurrent.TimeoutException
specs/prioritized_arbiter_unreal.spectra, 35, 5, class java.util.concurrent.TimeoutException
specs/prioritized_arbiter_unreal.spectra, 35, 6, class java.util.concurrent.TimeoutException
specs/prioritized_arbiter_unreal.spectra, 35, 7, 4.474,257.353,261.827,
specs/prioritized_arbiter_unreal.spectra, 35, 8, class java.util.concurrent.TimeoutException
specs/prioritized_arbiter_unreal.spectra, 35, 9, 4.494,361.064,365.558,
specs/prioritized_arbiter_unreal.spectra, 35, 10, 4.356,278.410,282.766,
specs/prioritized_arbiter_unreal.spectra, 35, 11, 4.402,315.457,319.859,
specs/prioritized_arbiter_unreal.spectra, 35, 12, class java.util.concurrent.TimeoutException
specs/prioritized_arbiter_unreal.spectra, 35, 13, 4.444,420.655,425.099,
specs/prioritized_arbiter_unreal.spectra, 35, 14, class java.util.concurrent.TimeoutException
specs/prioritized_arbiter_unreal.spectra, 35, 85, class java.util.concurrent.TimeoutException
