Spec,Size,Remove,Time,Best?,
specs/amba_unreal_woaf.spectra, 2, -1, Time data not found
specs/amba_unreal_woaf.spectra, 2, 0, Time data not found
specs/amba_unreal_woaf.spectra, 2, 1, Time data not found
specs/amba_unreal_woaf.spectra, 2, 2, Time data not found
specs/amba_unreal_woaf.spectra, 2, 3, Time data not found
specs/amba_unreal_woaf.spectra, 2, 4, Time data not found
specs/amba_unreal_woaf.spectra, 2, 5, Time data not found
specs/amba_unreal_woaf.spectra, 2, 6, Time data not found
specs/amba_unreal_woaf.spectra, 2, 7, Time data not found
specs/amba_unreal_woaf.spectra, 2, 8, Time data not found
specs/amba_unreal_woaf.spectra, 2, 9, Time data not found
specs/amba_unreal_woaf.spectra, 2, 10, Time data not found
specs/amba_unreal_woaf.spectra, 2, 11, Time data not found
specs/amba_unreal_woaf.spectra, 2, 12, Time data not found
specs/amba_unreal_woaf.spectra, 2, 13, Time data not found
specs/amba_unreal_woaf.spectra, 2, 14, Time data not found
specs/amba_unreal_woaf.spectra, 2, 15, Time data not found
specs/amba_unreal_woaf.spectra, 2, 16, Time data not found
specs/amba_unreal_woaf.spectra, 2, 17, Time data not found
specs/amba_unreal_woaf.spectra, 2, 18, Time data not found
specs/amba_unreal_woaf.spectra, 2, 19, Time data not found
specs/amba_unreal_woaf.spectra, 2, 20, Time data not found
specs/amba_unreal_woaf.spectra, 2, 21, Time data not found
specs/amba_unreal_woaf.spectra, 2, 22, Time data not found
specs/amba_unreal_woaf.spectra, 2, 23, Time data not found
specs/amba_unreal_woaf.spectra, 2, 24, Time data not found
specs/amba_unreal_woaf.spectra, 2, 25, Time data not found
specs/amba_unreal_woaf.spectra, 2, 26, Time data not found
specs/amba_unreal_woaf.spectra, 2, 27, Time data not found
specs/amba_unreal_woaf.spectra, 2, 28, Time data not found
specs/amba_unreal_woaf.spectra, 2, 29, Time data not found
specs/amba_unreal_woaf.spectra, 2, 30, Time data not found
specs/amba_unreal_woaf.spectra, 2, 31, Time data not found
specs/amba_unreal_woaf.spectra, 2, 32, Time data not found
specs/amba_unreal_woaf.spectra, 2, 33, Time data not found
specs/amba_unreal_woaf.spectra, 2, 34, Time data not found
specs/amba_unreal_woaf.spectra, 2, 35, Time data not found
specs/amba_unreal_woaf.spectra, 2, 36, Time data not found
specs/amba_unreal_woaf.spectra, 2, 37, Time data not found
specs/amba_unreal_woaf.spectra, 2, 38, Time data not found
specs/amba_unreal_woaf.spectra, 2, 39, Time data not found
specs/amba_unreal_woaf.spectra, 2, 40, Time data not found
specs/amba_unreal_woaf.spectra, 2, 41, Time data not found
specs/amba_unreal_woaf.spectra, 2, 42, Time data not found
specs/amba_unreal_woaf.spectra, 2, 43, Time data not found
specs/amba_unreal_woaf.spectra, 2, 44, Time data not found
specs/amba_unreal_woaf.spectra, 2, 45, Time data not found
specs/amba_unreal_woaf.spectra, 2, 46, Time data not found
specs/amba_unreal_woaf.spectra, 2, 47, Time data not found
specs/amba_unreal_woaf.spectra, 2, 48, Time data not found
specs/amba_unreal_woaf.spectra, 2, 49, Time data not found
specs/amba_unreal_woaf.spectra, 2, 50, Time data not found
specs/amba_unreal_woaf.spectra, 2, 51, Time data not found
specs/amba_unreal_woaf.spectra, 2, 52, Time data not found
specs/amba_unreal_woaf.spectra, 2, 53, Time data not found
specs/amba_unreal_woaf.spectra, 2, 54, Time data not found
specs/amba_unreal_woaf.spectra, 2, 55, Time data not found
specs/amba_unreal_woaf.spectra, 2, 56, Time data not found
specs/amba_unreal_woaf.spectra, 2, 57, Time data not found
specs/amba_unreal_woaf.spectra, 2, 58, Time data not found
specs/amba_unreal_woaf.spectra, 2, 59, Time data not found
specs/amba_unreal_woaf.spectra, 2, 60, Time data not found
specs/amba_unreal_woaf.spectra, 2, 61, Time data not found
specs/amba_unreal_woaf.spectra, 2, 62, Time data not found
specs/amba_unreal_woaf.spectra, 2, 63, Time data not found
specs/amba_unreal_woaf.spectra, 2, 64, Time data not found
specs/amba_unreal_woaf.spectra, 2, 65, Time data not found
specs/amba_unreal_woaf.spectra, 2, 66, Time data not found
specs/amba_unreal_woaf.spectra, 2, 67, Time data not found
specs/amba_unreal_woaf.spectra, 3, -1, 1.247,0.000,
specs/amba_unreal_woaf.spectra, 3, 0, 1.274,0.000,
specs/amba_unreal_woaf.spectra, 3, 1, 1.204,0.000,
specs/amba_unreal_woaf.spectra, 3, 2, 1.248,0.000,
specs/amba_unreal_woaf.spectra, 3, 3, 1.275,0.000,
specs/amba_unreal_woaf.spectra, 3, 4, 1.226,0.000,
specs/amba_unreal_woaf.spectra, 3, 5, 1.289,0.000,
specs/amba_unreal_woaf.spectra, 3, 6, 1.258,0.000,
specs/amba_unreal_woaf.spectra, 3, 7, 1.254,0.000,
specs/amba_unreal_woaf.spectra, 3, 8, 1.229,0.000,
specs/amba_unreal_woaf.spectra, 3, 9, 1.321,0.000,
specs/amba_unreal_woaf.spectra, 3, 10, 1.338,0.000,
specs/amba_unreal_woaf.spectra, 3, 11, 1.235,0.000,
specs/amba_unreal_woaf.spectra, 3, 12, 1.229,0.000,
specs/amba_unreal_woaf.spectra, 3, 13, 1.252,0.000,
specs/amba_unreal_woaf.spectra, 3, 14, 1.209,0.000,
specs/amba_unreal_woaf.spectra, 3, 15, 1.312,0.000,
specs/amba_unreal_woaf.spectra, 3, 16, 1.301,0.000,
specs/amba_unreal_woaf.spectra, 3, 17, 1.305,0.000,
specs/amba_unreal_woaf.spectra, 3, 18, 1.215,0.000,
specs/amba_unreal_woaf.spectra, 3, 19, 1.296,0.000,
specs/amba_unreal_woaf.spectra, 3, 20, 1.265,0.000,
specs/amba_unreal_woaf.spectra, 3, 21, 1.329,0.000,
specs/amba_unreal_woaf.spectra, 3, 22, 1.219,0.000,
specs/amba_unreal_woaf.spectra, 3, 23, 1.243,0.000,
specs/amba_unreal_woaf.spectra, 3, 24, 1.269,0.000,
specs/amba_unreal_woaf.spectra, 3, 25, 1.238,0.000,
specs/amba_unreal_woaf.spectra, 3, 26, 1.234,0.000,
specs/amba_unreal_woaf.spectra, 3, 27, 1.247,0.000,
specs/amba_unreal_woaf.spectra, 3, 28, 1.239,0.000,
specs/amba_unreal_woaf.spectra, 3, 29, 1.234,0.000,
specs/amba_unreal_woaf.spectra, 3, 30, 1.248,0.000,
specs/amba_unreal_woaf.spectra, 3, 31, 1.237,0.000,
specs/amba_unreal_woaf.spectra, 3, 32, 1.223,0.000,
specs/amba_unreal_woaf.spectra, 3, 33, 1.227,0.000,
specs/amba_unreal_woaf.spectra, 3, 34, 1.195,0.000,
specs/amba_unreal_woaf.spectra, 3, 35, 1.286,0.000,
specs/amba_unreal_woaf.spectra, 3, 36, 1.237,0.000,
specs/amba_unreal_woaf.spectra, 3, 37, 1.264,0.000,
specs/amba_unreal_woaf.spectra, 3, 38, 1.239,0.000,
specs/amba_unreal_woaf.spectra, 3, 39, 1.331,0.000,
specs/amba_unreal_woaf.spectra, 3, 40, 1.236,0.000,
specs/amba_unreal_woaf.spectra, 3, 41, 1.289,0.000,
specs/amba_unreal_woaf.spectra, 3, 42, 1.276,0.000,
specs/amba_unreal_woaf.spectra, 3, 43, 1.296,0.000,
specs/amba_unreal_woaf.spectra, 3, 44, 1.264,0.000,
specs/amba_unreal_woaf.spectra, 3, 45, 1.266,0.000,
specs/amba_unreal_woaf.spectra, 3, 46, 1.248,0.000,
specs/amba_unreal_woaf.spectra, 3, 47, 1.221,0.000,
specs/amba_unreal_woaf.spectra, 3, 48, 1.258,0.000,
specs/amba_unreal_woaf.spectra, 3, 49, 1.252,0.000,
specs/amba_unreal_woaf.spectra, 3, 50, 1.229,0.000,
specs/amba_unreal_woaf.spectra, 3, 51, 1.169,0.000,
specs/amba_unreal_woaf.spectra, 3, 52, 1.263,0.000,
specs/amba_unreal_woaf.spectra, 3, 53, 1.230,0.000,
specs/amba_unreal_woaf.spectra, 3, 54, 1.251,0.000,
specs/amba_unreal_woaf.spectra, 3, 55, 1.297,0.000,
specs/amba_unreal_woaf.spectra, 3, 56, 1.224,0.000,
specs/amba_unreal_woaf.spectra, 3, 59, 1.213,0.000,
specs/amba_unreal_woaf.spectra, 3, 60, 1.195,0.000,
specs/amba_unreal_woaf.spectra, 3, 63, 1.234,0.000,
specs/amba_unreal_woaf.spectra, 3, 64, 1.222,0.000,
specs/amba_unreal_woaf.spectra, 3, 65, 1.311,0.000,
specs/amba_unreal_woaf.spectra, 3, 66, 1.336,0.000,
specs/amba_unreal_woaf.spectra, 3, 67, 1.281,0.000,
specs/amba_unreal_woaf.spectra, 3, 68, 1.291,0.000,
specs/amba_unreal_woaf.spectra, 3, 69, 1.288,0.000,
specs/amba_unreal_woaf.spectra, 4, -1, 57.648,0.000,
specs/amba_unreal_woaf.spectra, 4, 0, 56.052,0.000,
specs/amba_unreal_woaf.spectra, 4, 1, 55.327,0.000,
specs/amba_unreal_woaf.spectra, 4, 2, 56.893,0.000,
specs/amba_unreal_woaf.spectra, 4, 3, 56.986,0.000,
specs/amba_unreal_woaf.spectra, 4, 4, 56.358,0.000,
specs/amba_unreal_woaf.spectra, 4, 5, 56.141,0.000,
specs/amba_unreal_woaf.spectra, 4, 6, 56.243,0.000,
specs/amba_unreal_woaf.spectra, 4, 7, 55.312,0.000,
specs/amba_unreal_woaf.spectra, 4, 8, 55.431,0.000,
specs/amba_unreal_woaf.spectra, 4, 9, 67.420,0.000,
specs/amba_unreal_woaf.spectra, 4, 10, 56.750,0.000,
specs/amba_unreal_woaf.spectra, 4, 11, 54.784,0.000,
specs/amba_unreal_woaf.spectra, 4, 12, 54.917,0.000,
specs/amba_unreal_woaf.spectra, 4, 13, 53.245,0.000,
specs/amba_unreal_woaf.spectra, 4, 14, 65.217,0.000,
specs/amba_unreal_woaf.spectra, 4, 15, 54.479,0.000,
specs/amba_unreal_woaf.spectra, 4, 16, 54.230,0.000,
specs/amba_unreal_woaf.spectra, 4, 17, 53.981,0.000,
specs/amba_unreal_woaf.spectra, 4, 18, 53.094,0.000,
specs/amba_unreal_woaf.spectra, 4, 19, 53.905,0.000,
specs/amba_unreal_woaf.spectra, 4, 20, 54.125,0.000,
specs/amba_unreal_woaf.spectra, 4, 21, 52.593,0.000,
specs/amba_unreal_woaf.spectra, 4, 22, 53.395,0.000,
specs/amba_unreal_woaf.spectra, 4, 23, 53.930,0.000,
specs/amba_unreal_woaf.spectra, 4, 24, 53.642,0.000,
specs/amba_unreal_woaf.spectra, 4, 25, 53.047,0.000,
specs/amba_unreal_woaf.spectra, 4, 26, 53.970,0.000,
specs/amba_unreal_woaf.spectra, 4, 27, 54.054,0.000,
specs/amba_unreal_woaf.spectra, 4, 28, 53.746,0.000,
specs/amba_unreal_woaf.spectra, 4, 29, 53.904,0.000,
specs/amba_unreal_woaf.spectra, 4, 30, 54.041,0.000,
specs/amba_unreal_woaf.spectra, 4, 31, 53.944,0.000,
specs/amba_unreal_woaf.spectra, 4, 32, 53.767,0.000,
specs/amba_unreal_woaf.spectra, 4, 33, 54.274,0.000,
specs/amba_unreal_woaf.spectra, 4, 34, 55.028,0.000,
specs/amba_unreal_woaf.spectra, 4, 35, 54.456,0.000,
specs/amba_unreal_woaf.spectra, 4, 36, 54.186,0.000,
specs/amba_unreal_woaf.spectra, 4, 37, 54.009,0.000,
specs/amba_unreal_woaf.spectra, 4, 38, 53.860,0.000,
specs/amba_unreal_woaf.spectra, 4, 39, 54.818,0.000,
specs/amba_unreal_woaf.spectra, 4, 40, 54.495,0.000,
specs/amba_unreal_woaf.spectra, 4, 41, 65.860,0.000,
specs/amba_unreal_woaf.spectra, 4, 42, 53.840,0.000,
specs/amba_unreal_woaf.spectra, 4, 43, 54.168,0.000,
specs/amba_unreal_woaf.spectra, 4, 44, 53.417,0.000,
specs/amba_unreal_woaf.spectra, 4, 45, 52.803,0.000,
specs/amba_unreal_woaf.spectra, 4, 46, 53.495,0.000,
specs/amba_unreal_woaf.spectra, 4, 47, 54.370,0.000,
specs/amba_unreal_woaf.spectra, 4, 48, 53.323,0.000,
specs/amba_unreal_woaf.spectra, 4, 49, 54.461,0.000,
specs/amba_unreal_woaf.spectra, 4, 50, 82.732,0.000,
specs/amba_unreal_woaf.spectra, 4, 51, 53.815,0.000,
specs/amba_unreal_woaf.spectra, 4, 52, 53.866,0.000,
specs/amba_unreal_woaf.spectra, 4, 53, 53.157,0.000,
specs/amba_unreal_woaf.spectra, 4, 54, 54.073,0.000,
specs/amba_unreal_woaf.spectra, 4, 55, 54.455,0.000,
specs/amba_unreal_woaf.spectra, 4, 56, 53.722,0.000,
specs/amba_unreal_woaf.spectra, 4, 60, 54.467,0.000,
specs/amba_unreal_woaf.spectra, 4, 61, 52.796,0.000,
specs/amba_unreal_woaf.spectra, 4, 65, 54.622,0.000,
specs/amba_unreal_woaf.spectra, 4, 66, 53.867,0.000,
specs/amba_unreal_woaf.spectra, 4, 67, 54.770,0.000,
specs/amba_unreal_woaf.spectra, 4, 68, 54.955,0.000,
specs/amba_unreal_woaf.spectra, 4, 69, 54.969,0.000,
specs/amba_unreal_woaf.spectra, 4, 70, 60.105,0.000,
specs/amba_unreal_woaf.spectra, 4, 71, 54.027,0.000,
