Spec,Size,Remove,Time,Best?,
specs/full_arbiter.spectra, 2, -1, 0.146,1.000,
specs/full_arbiter.spectra, 2, 0, 0.147,1.000,
specs/full_arbiter.spectra, 3, -1, 0.712,1.000,
specs/full_arbiter.spectra, 3, 0, 0.830,1.000,
specs/full_arbiter.spectra, 4, -1, 37.514,1.000,
specs/full_arbiter.spectra, 4, 0, 33.480,1.000,
