Spec,Size,Remove,Is Real.,Total,
specs/amba.spectra, 5, 67, true, 84.419, 
specs/amba.spectra, 5, 68, true, 77.435, 
specs/amba.spectra, 5, 69, true, 93.960, 
specs/amba.spectra, 5, 70, true, 72.101, 
specs/amba.spectra, 5, 71, true, 76.133, 
specs/amba.spectra, 5, 72, false, 47.650, 
specs/amba.spectra, 5, 73, false, 30.478, 
specs/amba.spectra, 6, -1, true, 91.693, 
specs/amba.spectra, 6, 0, true, 92.136, 
specs/amba.spectra, 6, 1, true, 91.660, 
specs/amba.spectra, 6, 2, true, 137.158, 
specs/amba.spectra, 6, 3, true, 95.390, 
specs/amba.spectra, 6, 4, true, 99.715, 
specs/amba.spectra, 6, 5, true, 81.193, 
specs/amba.spectra, 6, 6, true, 84.704, 
specs/amba.spectra, 6, 7, true, 83.703, 
specs/amba.spectra, 6, 8, true, 109.426, 
specs/amba.spectra, 6, 9, true, 80.993, 
specs/amba.spectra, 6, 10, true, 88.600, 
specs/amba.spectra, 6, 11, true, 105.769, 
specs/amba.spectra, 6, 12, true, 153.177, 
specs/amba.spectra, 6, 13, true, 23.054, 
specs/amba.spectra, 6, 14, true, 51.234, 
specs/amba.spectra, 6, 15, true, 75.578, 
specs/amba.spectra, 6, 16, true, 95.549, 
specs/amba.spectra, 6, 17, true, 160.620, 
specs/amba.spectra, 6, 18, true, 113.360, 
specs/amba.spectra, 6, 19, true, 107.862, 
specs/amba.spectra, 6, 20, true, 93.772, 
specs/amba.spectra, 6, 21, true, 106.077, 
specs/amba.spectra, 6, 22, true, 28.781, 
specs/amba.spectra, 6, 23, true, 17.020, 
specs/amba.spectra, 6, 24, true, 16.187, 
specs/amba.spectra, 6, 25, true, 107.612, 
specs/amba.spectra, 6, 26, true, 89.908, 
specs/amba.spectra, 6, 27, true, 105.496, 
specs/amba.spectra, 6, 28, true, 83.492, 
specs/amba.spectra, 6, 29, true, 103.323, 
specs/amba.spectra, 6, 30, true, 95.510, 
specs/amba.spectra, 6, 31, true, 101.191, 
specs/amba.spectra, 6, 32, true, 94.291, 
specs/amba.spectra, 6, 33, true, 88.342, 
specs/amba.spectra, 6, 34, true, 96.352, 
specs/amba.spectra, 6, 35, true, 107.023, 
